"","space","description","transit","access","house_rules","host_since","host_about","host_response_time","host_is_superhost","host_total_listings_count","host_has_profile_pic","zipcode","Latitude","Longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_fewDaysOrMore","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"803","1","Apartment situated in the heart of Saint-Germain des Prés, quartier is an ideal place to stay and discover this beautiful city. If you are a tourist or a business traveler this apartment is a perfect location for your stay in Paris and experience la ""Vie Parisienne"". Apartment situated in the heart of Saint-Germain des Prés, quartier is an ideal place to stay and discover this beautiful city. If you are a tourist or a business traveler this apartment is a perfect location for your stay in Paris and experience la ""Vie Parisienne"".  This 40 square meters (400 square feet) apartment is situated on the first floor of a building on the Rue Bonaparte. It is a stone's throw away from the famous Boulevard Saint Germain bustling with its fashion boutiques, typical Parisian bars, the famous french brasserie (The LIPP) great cafés like Café de Flore and Les Deux Magots. Just behind the house are magnificent gardens of Luxembourg and if you wish you can take a short walk to go visit the Latin Dist","0","0","1","2013","1","N/A","0","1","1","75006",48.859528713649,2.3177012763785,"Apartment","Entire home/apt","4","1","1","2","Real Bed",431,135,200,44,"2",5,3,30,78,"2013-08-13","2018-09-22",90,9,9,9,9,10,9,"0","0","strict_14_with_grace_period","0",1.22,0.422933333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1",138.12688,1718574.64096,1712.88
"804","1","Very charming Studio on 2 floors. Ideally located in the center of Paris in Montorgueil, 2 min waling from le Marais and from main touristic places. The apartment is in a nice and calm courtyard.    Studio on 2 floors. On the ground floor you can find : - A living-room with a large window overlooking a nice courtyard. - A kitchen - A bathroom with a shower This room is on the ground floor but it is quite bright thanks to the high ceiling and the large bay window. On the 1st floor you can find : - A double bed room  - A WC The appartement is located in the ""Montorgueil"" neighborhood in the very center of Paris. It's one of the best place in Paris, overcrowed with trendy bars  and boutiques and nice restaurants. This location would allow you to go to every main touristic place by foot (Notre-Dame, le Louvre, L'Opéra, l'île Saint-Louis and l'île de la Cité Le Marais...). Many public transportations close to the appartement. Metro 4 and 3 in the street at the ""Réaumur Sébastopol"" station. ","1","0","0","2013","1","N/A","0","1","1","75002",48.8657325582385,2.35052787316784,"Apartment","Entire home/apt","3","1","1","1","Real Bed",248,80,500,30,"1",0,3,1125,23,"2013-12-31","2016-04-01",85,8,7,10,10,10,9,"0","0","strict_14_with_grace_period","0",0.39,0.1352,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","0","0","1","1",79.47904,742413.71264,324.48
"805","1","Apartment on the third and top floor. With 2 balconies in the XIX arrondissement, close to the ""Canal de l'Ourcq"" (Parc de la Villette,  the 104 Montmartre ...) Very clean and comfortable, hope you enjoy your Paris travel in this nice flat !! Very nice apartment clean with balconies & good light ! Kitchen, Living room, 1 bedroom, toilet and small bathroom. Perfect for a couple or friends.  Table in the kitchen and little kitchen garden on the balconies  !! Internet Wifi, kitchen (small oven, toaster, planxa, kettle & fridge,...) Please fell free to ask us all your question.  We can help you with a list for good restaurants, place to see...etc Let me know what do you need ! Popular area with the Canal de l'Ourcq, a lot of restaurants and place to see. Close to Montmartre... Very nice in spring/summer !  With a market in the canal on thursday and sunday. Public transport - 3 min - (subway L.7, bus 60 , tramway T.3) Enjoy our kitchen garden !! (please give him some water...)","1","1","1","2013","1","within an hour","0","1","1","75019",48.8903461040438,2.37290018723718,"Apartment","Entire home/apt","4","1","1","1","Real Bed",431,50,100,20,"2",10,6,30,50,"2013-11-05","2018-09-09",91,9,9,9,10,9,9,"1","0","moderate","0",0.82,0.284266666666667,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1",138.12688,898791.60816,426.4
"806","1","I don't know what's wrong with the pictures, sorry about that. I try to fix it quickly. 2 are missing, one is upsidedow... Studio very quiet and very bright in a popular and trendy area. Only for few nights, that could be change later, but now, I can only propose for few nights because that's my home. The living room has a high-quality sofa bed in two seconds, you have a real mattress, you will also find a televison, DVD player, telephone, internet box with wifi. There is a coffee table, a dining table and two chairs, all folding to fit your needs. The kitchen has two induction hobs, mini-oven, keetle, toaster, and a robot. (there is no dishwasher or microwave) The bathroom has a toilet, shower, sink and washing machine. The apartment has just been renovated, it is in perfect condition, very quiet and very bright. The area is called Jourdain it's popular and trendy, people are looking for its parks and the ""country side, village mood"", there is a real neighborhood life here it's quite ","1","1","1","2013","1","within an hour","0","1","1","75020",48.8697851371703,2.39074720548416,"Apartment","Entire home/apt","2","1","0","1","Couch",183,60,400,10,"1",0,3,90,17,"2014-05-02","2018-07-28",92,10,9,10,10,9,9,"0","0","moderate","0",0.31,0.107466666666667,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","0",58.64784,398336.12928,193.440000000001
"807","1","Apartment situated in the very center of Paris, bright, welcoming and cosy! Perfect to go easily everywhere in Paris! Le Louvre-Beaubourg-Montorgueil-Le Marais-Les quais de Seine-Le Canal de l'Ourcq-Bastille-Montmartre! Enjoy an exceptional week :-) This place is a well-equipped cozy flat that has a warm, comfortable feel. The apartment is perfect for a couple! The flat includes a fully-equipped kitchen and the bathroom includes a shower and toilets. It is on the 5th floor without elevator, it has a Digital code for the screen door, and another one for the “passage door” and then an Intercom. The apartment is equipped with sheets and towels, coffee, tea, sugar, oil and vinegar, salt and pepper, and chocolate and toilet paper to start as well!  Feel free to contact me if you have any question that could help you prepare your stay !  It is in the very heart of the city then all the underground RER and metros lines cross in this area. Located in the very center of the capitale at the cros","1","1","1","2013","1","within a few hours","0","1","1","75002",48.8634282457427,2.35016191270003,"Apartment","Entire home/apt","2","1","1","1","Futon",431,100,500,36,"1",0,30,365,21,"2013-09-06","2014-10-01",98,10,10,10,10,10,10,"0","0","strict_14_with_grace_period","0",0.33,0.1144,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","0","0","1","0","1","0","0","1","0",138.12688,1290243.18608,343.2
"808","1","Charmant 45m2 au pieds du jardin du Luxembourg. Accès direct par RER aux aéroports.  Quartiers: Montparnasse/Saint Germain des Près/ Quartier Latin/ Mouffetard  Appart calme lumineux et très cosy :) Charmant appartement d'environ 45m2 au pieds du jardin du luxembourg et du RER Port Royal, qui mène directement aux deux aéroports (ROISSY-CHARLES DE GAULLES ainsi qu'ORLY)  ...Mais aussi direct depuis la gare du Nord ou bien Châtelet. La gare Montparnasse est accessible en 2 arrêts de bus, la gare de Lyon et la gare d'Austerlitz en bus direct). Au coeur du quatier Latin, du quartier du Montparnasse et de la rue Mouffetard, vous avez à proximité des endroits merveilleux et charmants de Paris à visiter!  Idéalement situé, La Sorbonne et le Panthéon, Mouffetard ou Montparnasse ne sont qu'à 5mn à pieds. Restaurants et bars chics à proximité comme la Closerie des Lilas, La Coupole et le Select, mais aussi de charmants bistrots de quartiers tellement parisiens.  Pour aller à Saint Germain des Pr","1","1","1","2012","1","within a few hours","0","1","1","75005",48.8449755843622,2.34087589428626,"Apartment","Entire home/apt","2","1","1","1","Real Bed",538,75,600,50,"1",5,4,9,71,"2013-08-27","2018-10-31",97,10,10,10,10,9,9,"0","0","strict_14_with_grace_period","0",1.12,0.388266666666667,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","1",172.41824,1866944.70272,873.600000000001
"809","1","Très bel appartement de 4 pièces au RdC. Clair et ensoleillé. Au cœur de Paris. Proche de Bastille, Roquette, Oberkampf. Très bien desservis par les lignes de métro 5 et 9 et une multitude de bus. A la fois calme et proche de tout. C'est un appartement de 81 m2, au rez-de-chaussée d'une résidence calme et verdoyante, situé près de la place Léon Blum (métro Voltaire) entre Bastille, Nation et République. Desservi par les lignes 5 et 9 du métro. Nous sommes tout proche de la rue de la Roquette et de Belleville/Oberkampf. Vous êtes en quelques minutes au cœur de la nuit parisienne. L'appartement comprend une grande entrée, une cuisine tout équipée avec cuisinière, four thermique/micro-ondes, grille-pain, bouilloire électrique, cafetière expresso, lave-vaisselle et lave-linge  un salon de 18 m2 avec une grande table, un grand canapé en cuir, un petit bureau, internet illimité, Wi-Fi, téléphone illimité vers les fixes en France et illimité fixes et portables vers 108 destinations, une chamb","1","1","1","2013","0","N/A","0","1","1","75011",48.8577186875537,2.37666385137916,"Apartment","Entire home/apt","4","2","3","3","Real Bed",753,95,500,50,"1",0,7,28,5,"2015-07-16","2018-08-20",88,9,9,9,9,9,10,"0","0","moderate","0",0.12,0.0416,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1",241.32144,1969424.27184,118.56
"810","1","Located in a quiet area of Paris, close to the beautiful Park of Buttes-Chaumont and the shopping and lively Belleville street, my apartment comfortably fits two. Just two minutes from the nearest metro station. Very quiet studio apartment of 28 m2. Located at the 4th floor (with elevator) of a modern building. The apartement is near three metro stations (Buttes-Chaumont, line 7bis), Jourdain and Pyrénnées (line 11). 15 minutes in metro from the city center (Chatelet), Gare du Nord and Gare de l'Est. Everything you could need (restaurants, bars,...) is nearby, including several supermarkets.  Sheets and towels are provided. Guests will have access to everything.","1","1","1","2013","1","within an hour","1","1","1","75019",48.8773777871898,2.38321801464746,"Apartment","Entire home/apt","2","1","0","1","Pull-out Sofa",280,70,400,0,"1",0,3,25,70,"2013-12-02","2018-10-08",95,10,10,10,10,9,9,"1","0","strict_14_with_grace_period","0",1.17,0.4056,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0",89.7344,583901.7408,851.76
"811","1","In the heart of the Latin Quarter, I have the pleasure to welcom you in a new studio flat. Imagine : five minutes walk from Notre Dame, le Panthéon, la rue Mouffetard ... Come alone or with your partner to discover Paris and its most beautiful ! Live in Paris one week, for visit and know the life of Parisian family. We live in « Quartier Latin », between Notre Dame, Le Pantheon, and Le Jardin des Plantes (two minutes walk away) and we like it!  Also you can go to the Louvre, the Eiffel tower, the Louvre or the Cite des Sciences by metro (the metro station Jussieu is 3 minutes walk away down the street), bus, bicycles or boat very quickly. Your apartment is just next our ‘s . It is sunny, calm with its independent entrance and located on the first floor (French, second in America) without lift. The studio was completely redone in November of 2010. It is 20sq meters (215 sq feet); there is a double size bed, a table with armchairs, a small kitchenette with sink and microwave. The bathroo","1","1","0","2013","1","within a few hours","0","1","1","75005",48.8442496670793,2.35551861610715,"Bed and breakfast","Private room","2","1","1","1","Real Bed",215,80,0,25,"1",0,5,365,108,"2014-02-25","2018-10-23",93,9,9,10,10,10,9,"0","0","moderate","0",1.89,0.6552,"0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0",68.9032,746083.8496,1572.48
"812","1","A comfortable and quiet loft with floor-to-ceiling windows that is open and inviting. It is on a small Marais street of galleries and boutiques.Lunch around the corner in Paris's oldest market or walk 5 minutes to Museé Picasso or Place des Vosges. .. Located in a historic building dating from the late 18th century, and just around the corner from  Marche des Enfants Rouges, this loft lets you relax in comfort. With exposed brick, terra cotta floor tiles and original wooden ceiling beams, the apartment has a real charm.  Whether travelling as a couple, a family or with a friend to see Paris, there is space to unwind,dine and sleep comfortably. The salon is furnished with a large oak  dining table, sofas and chairs. A new couch pulls out into a comfortable double bed measuring 140/200. There is a roomy armoire for clothes and suitcases. Wifi, an old TV, DVD player and some  films as well as unlimited calling to North American cell and landlines as well as landlines in one hundred other ","1","1","1","2013","1","N/A","1","1","1","75003",48.8620590386619,2.3620380516548,"Loft","Entire home/apt","3","1","0","2","Real Bed",430,95,200,0,"2",7,5,24,252,"2013-09-24","2018-08-11",97,10,10,10,10,10,10,"0","0","strict_14_with_grace_period","1",4.04,1,"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1",137.8064,1418854.6944,2850
"813","1","2 rooms  well equiped and decorated, comfortable bed, balcon along the flat, in  the heart of Paris, near Notre Dame, Luxembourg gardens, very accessible from the airport RERB , tubes, buses, possibility of a personalized transport Ideally located in the Latin quarter, at the foot of the Panthéon, and St Etienne du Mont,  within  walking distance from Notre Dame Cathedral, Saint Germain des Prés, in  the historical heart of Paris on  the left Bank. The flat is on  the fifth floor with a lift, a long balcony and a nice sight on the Pantheon Dome. It’s very bright and exposed to the East and South. It has been renovated quite recently (a new bathroom and a kitchen ) and  it has all the charms of the past with its oak wooden floors and black marble fire place. It combines both ancient and contemporary furniture in the living room and bedroom. Sleep up to 3 people ( a double bed and a convertible couch) Digital code Secure door Double glazing Fully equipped kitchen  Dining room for four It","1","1","1","2013","1","within a day","1","1","1","75005",48.8472524284773,2.34690205870624,"Apartment","Entire home/apt","2","1","1","2","Real Bed",355,100,300,80,"3",0,6,1125,55,"2013-09-23","2018-09-22",96,10,10,10,10,10,10,"0","0","strict_14_with_grace_period","0",0.88,0.305066666666667,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","1","1","1","0","1","0",113.7704,1231905.8912,915.200000000001
"814","1","70 m2 (740 sqft) 1 bdr superb apartment. Heart of Le Marais. 4th and last floor with 5 windows offering lots of sunlight and views on a small park and historical buildings.Wifi. Best for 1 or a couple (a third person possible for short period) The apartment faces East (Kitchen), South and West (living Room) - No elevator. One bedroom (with a queen size bed -160 X 200 cm).  Best for one or a couple (for short period, a third person can sleep on the sofa in the study) Linens (sheets and towels) provided  Free high speed WIFI, one bicycle available for guest,  Heating collective and included.  Fully equiped kitchen : micro wave, toaster, oven, Nespresso coffee machine, dishwasher, washing machine, fridge.. My apartment is available when I am travelling. I may not be there during your stay but you will be able to see me at arrival and reach me at any time or contact a close friend of mine for any help. Great LOCATION: between 3rd and 4th district. You will be able to walk to most of Paris ","1","0","1","2012","1","N/A","0","1","1","75004",48.8584768611394,2.35865714895722,"Apartment","Entire home/apt","3","1","1","1","Real Bed",743,129,250,30,"1",0,6,30,24,"2014-03-31","2018-09-28",100,10,10,10,10,10,10,"0","0","strict_14_with_grace_period","1",0.43,0.149066666666667,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0",238.11664,2775249.4392,576.888000000001
"815","1","Hello ! I offer you my personnal studio (20m²) situated in the heart of Paris ; artiste-friendly, gay-friendly, everyone is welcome ! ------------------------------------------------------------------  Studio description   ------------------------------------------------------------------  (**12/07/2015 : replacement of the broken TV. 03/2015 : brand new bed, mastress brand Bultex **)  This studio apartment is a bright and warm room, big living room with large and comfy sofa bed, with open kitchen & dining table, nicely decorated with contemporary artists (some are friends of mine!). You have access to everything: The kitchen is convenient and well equipped (oven, fridge, coffee maker …) all the kitchen ustensils are provided for perfect home meals. The living room you can relax with tv, a shelf full of art book and guides about Paris, dining table and the sleeping area. Clean and cute bathroom with bathtub, big mirror and all the place you need to store your stuffs and fell like home.","0","1","0","2013","1","within a day","0","1","1","75010",48.8701865627507,2.35805855856449,"Apartment","Entire home/apt","2","1","0","1","Pull-out Sofa",215,52,500,0,"1",0,100,130,64,"2013-09-27","2017-03-10",84,9,8,10,10,9,9,"0","0","strict_14_with_grace_period","0",1.03,0.357066666666667,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1",68.9032,531794.8976,557.024
"816","1","Under the roofs of Paris at the 6th floor of a nice typical Parisian building, at 10/15 mn by foot from Abesses/Montmartre, a charming furnished studio, renovated and equipped. Under the roofs of Paris at the 6th floor of a nice typical Parisian building, at 10/15 mn by foot from Abesses/Montmartre, a charming furnished studio, renovated and equipped.  Underground at 200m (Guy Moquet, Line 13), Bus 31 (Champs-Elysées) and Bus 95 (Louvre) nearby. Direct access from Gare de l'Est Railway station, Gare du Nord Railway station, Saint Lazare Railway and Montparnasse Railway station. Les Detailed description: - Hall with Big cupboard for your coats an others clothes,  - Nice shower room with shower and toilet,  - Equiped kitchenette (oven, plates, refrigerator, cooker hood, kettle, etc...) in Main Room - Main room with sofa bed and chest of drawers, view on the roofs of Paris. - Internet access (wifi can be a bit weak sometimes depending on the Net state) and TV - No elevator. Ideal and char","1","1","1","2011","1","within an hour","0","2","1","75018",48.8928860093153,2.33357032392728,"Apartment","Entire home/apt","2","1","1","1","Pull-out Sofa",194,42,250,22,"1",10,2,30,164,"2013-09-19","2018-10-10",76,8,7,9,9,9,8,"0","0","strict_14_with_grace_period","0",2.62,0.908266666666667,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0",62.17312,461324.5504,1144.416
"817","1","5 beds apartment. Sheets and towels provided. 4th floor with elevator. Jourdain metro station and Place des Fêtes (line 11) at 2 minutes from the apartment. Room with window overlooking the garden: - 1 double bed (120x190cm) - 1 single bunk bed (90x190cm) - 1 small office Room with window overlooking the garden: - Alcove bedroom (1 double bed 140x190) - Dining table with 7 chairs - Coffee table with 3 chairs - PC, mini stereo, CD, DVD Kitchen: - Fridge /deep freeze - Induction cooker - Dishwasher Shower: - Shower big enough (with mixer tap, good flow) - washbowl - Washing machine - Dryer Wc Jourdain Village (between Belleville and les Buttes de Chaumont's garden Neighborhood Bobo (Bourgeois Bohemian), safe neighborhood. 1 minute walk: All food shops Belleville Street (very good bakery, pastry, cheese, wine, butcher .. but also supermarkets (Monoprix, Framprix Lidll, G20 ...) A large food market Place des Fêtes every Tuesday, Friday and Sunday from 8:00 to 13:00. French, Indian, Chinese","1","1","1","2013","1","N/A","0","1","1","75019",48.8773947848756,2.39036282933581,"Apartment","Entire home/apt","5","1","2","3","Real Bed",592,49,200,20,"2",10,4,1125,7,"2016-10-07","2018-07-13",100,10,10,10,10,10,10,"0","0","moderate","0",0.28,0.0970666666666667,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1",189.72416,1234535.10912,142.688
"818","0","Studio dans un quartier calme et agréable, côté cour. A proximité du tram et du métro. Peut loger 2 personnes (canapé convertible).","0","0","0","2013","0","N/A","0","1","1","75020",48.8740038177183,2.40808472970991,"Apartment","Entire home/apt","2","1","0","1","Couch",700,31,200,15,"1",0,2,7,4,"2015-11-04","2017-09-12",90,10,10,10,10,10,10,"0","0","moderate","0",0.11,0.0381333333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0",224.336,1523690.112,35.464
"819","1","1 large room Apartment, Beds for 5 (Sleeps maximum 6 people), EXCEPTIONAL LOCATION literally at the foot of the EIFFEL TOWER, in the best & safest area of Paris on the edge of arrondissement 7 & 15.   Surface: 37 Square meters. Quiet, Bright, Clean. 2 ELEVATORS.  HIGH SPEED Wi-Fi.  Kids friendly. PARKING on request. Car service for airports & train stations EXCEPTIONAL LOCATION : THE BEST & SAFEST AREA OF PARIS AT 5 MINUTES BY WALK FROM THE EIFFEL TOWER You are located very centrally, in the nicest & safest area of Paris, really at the feet of the EIFFEL TOWER (5 minutes by walk), a very lovely & very safe neighborhood where you can safely walk alone at night. The EIFFEL TOWER is located in the park Champs-de-Mars and the apartment is located at its edge This is a perfect location to visit Paris main tourist spots by walk or metro. The most important tourist spots are nearby so you do not need a car or to take taxis So, if you want to access quickly to the main attractions of Paris you","1","1","1","2013","1","within a few hours","0","2","1","75015",48.8511427058889,2.29728232398749,"Apartment","Entire home/apt","5","1","1","4","Real Bed",377,120,200,50,"1",0,1,120,94,"2013-09-17","2018-10-14",80,9,8,9,9,10,8,"0","0","strict_14_with_grace_period","0",1.5,0.52,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1",120.82096,1036764.65776,1872
"820","1","This big pleasant and well equipped studio, can receiv single person or a couple.  It is situated next to the very beautiful park Montsouris.  We reach all in Paris, by the RER B, at 3 mn from the apartment. Tramway T3 and buses nearby. The apartment has a dishwasher, a washing machine, a refrigerator, an oven, a microwave, an iron and any kitchen utensil you can need.  There is a TV, an internet connection, WiFi, a sofa being transformed into a comfortable bed. Post office, supermarkets, parks, bars and restaurants nearby. French, spanish, english. The traveler will have to communicate his flight or train numbers to meet us for the key. Don't miss to walk within the University International City and Parc Montsouris, ther are very nice places, just near the apartment. Access airports:  Roissy CDG: RER B direct to Cité Universitaire (about 60 mn)  Orly: ORLYBUS to Paris, Montsouris Tombe Issoire or from Paris to Orly, Stade Charlety (about 30 mn).  Railroad station:  Gare du Nord: RER B","1","1","1","2011","1","N/A","0","3","1","75014",48.8191803322244,2.34164796794267,"Apartment","Entire home/apt","2","1","0","1","Real Bed",312,55,250,30,"1",5,5,60,7,"2014-06-26","2016-07-04",97,10,10,10,10,9,9,"0","0","strict_14_with_grace_period","1",0.13,0.0450666666666667,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0","1","0","1","1","0","1","0",99.98976,836714.31168,74.3600000000001
"821","1","Large and sunny 75m2 flat on the 4th floor (with elevator) in the heart of Paris in the 2nd ""arrondissement"", in Montorgueil. To discover for a true Parisian experience!  Very nice fully renovated 75m2 flat on the 4th floor (with elevator) at the heart of Paris in the 2nd ""arrondissement"", in Montorgueil.  There is a large sunny living room with a small balcony. The kitchen opens in the dining room and is fully equiped. There are 2 rooms, one with a queen size bed and the other one with a single bed. There is a bathroom with tube and separate WC.  The flat is in a pedestrian area, rooms are very quiet and the balcony full of sun all day long. There is high broadband internet connection in the flat, no TV but plenty to do in the neighborhood.  Montorgueil is a fashionable area, at the very heart of Paris. Most of the area is car free and you will find all the best restaurants and shops you are looking for. The neighborhood is lined with great restaurants, quaint cafés, bakeries (includi","1","0","0","2012","1","N/A","1","1","1","75002",48.8634516708654,2.35008840428362,"Apartment","Entire home/apt","3","1","2","2","Real Bed",807,120,500,60,"4",0,3,1125,40,"2014-05-01","2018-10-08",96,10,10,10,10,10,9,"0","0","strict_14_with_grace_period","0",0.73,0.253066666666667,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1",258.62736,2415838.16976,911.040000000001
"822","1","Flat very bright,so well located,near MONTPARNASSE LUXEMBOURG garden,the windows look out on a court,that's the reason why it's very calm!! cinemas,delicious restaurant jus near! Bright apartment, T2 (two rooms, two beds), possibility 4 persons, independent kitchen, 5th floor, ideally situated in the district living on Montparnasse, close to the Montparnasse Tower, the cinemas, the theater, and Luxembourg garden!!! Apartment situated on the verge of the 5th, 6th district. Numerous restaurants, safe and alive district! Subway station nearby: Vavin (line 4), Raspail (line 6). Bus lines nearby 91, 82... Television, Wifi Minimum 3 nights It try it is to adopt it! ","1","1","1","2013","1","within a day","0","1","1","75014",48.8384594498599,2.33305451129534,"Apartment","Entire home/apt","4","1","1","2","Real Bed",398,100,250,30,"2",0,4,15,33,"2013-09-24","2018-08-10",93,9,9,10,10,10,9,"0","0","moderate","0",0.53,0.183733333333333,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","1",127.55104,1067347.10272,551.199999999999
"823","1","A few steps away from lovely Buttes-Chaumont park, in a friendly and animated area, 15 minutes by metro from the center of Paris. A one room appartment in Paris for short or medium stays.  Recently rehabilitated and furnished, 17sqm, with a high ceiling that allows for a « real » concrete mezanine with a double bed mattress and storage space (see photos). Set in the « Jourdain » quarter, a few steps away from the Buttes-Chaumont park, 15 minutes from the center of Paris by metro. The area is lively with shops, cafes, restaurants, and a wonderful market. The street itself is quiet and the studio  opens on a small yard with a table and two chairs, for morning coffee or late afternoon drink when the weather is nice. No TV, but a wifi connexion, 2 electric plates, washing machine, micro-wave, a refrigerator, an italian coffee-maker, an electrical kettle... The place is nice and usually quiet, with morning sun, a perfect place from where to visit Paris, or an cozy retreat for studying or wr","1","1","1","2013","1","within a day","0","1","1","75019",48.877629509329,2.388481071789,"Apartment","Entire home/apt","2","1","1","1","Real Bed",183,52,250,30,"1",10,2,90,15,"2013-10-09","2018-03-19",86,9,9,10,10,9,9,"0","0","strict_14_with_grace_period","0",0.24,0.0832,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","0","0","1","0",58.64784,381621.49488,129.792
"824","1","Le logement Very well located in the center of Paris, we are glad to host you in our wonderfull city and in this appartment !!! The flat is in Rue des Halle, near the Museum of Le Louvre. The location is really great because of all the concept stor Very well located in the center of Paris, we are happy to welcome you in our apartment. It is located in rue des Halles, near the Louvre Museum, Notre Dame. The location is really great because we have all around, bakeries, butchers, grocery shops. We also have restaurants, brasseries and cafes at the foot of the building. There are also to enjoy the Parisian life: Marais, Quai de Seine, etc. Of course, for people who want to rest their walks and discover you can enjoy quietly on the balcony of the apartment. A bedroom, a large living room with a sofa bed, a kitchen (well equipped with oven, microwave, hob, fridge, freezer), bathroom (washing machine) and toilet.  You can access all parts of the city and its suburbs (Versailles, Disneyland P","1","1","1","2013","1","within an hour","0","2","1","75001",48.8615334564785,2.34791614463827,"Apartment","Entire home/apt","4","1","1","1","Real Bed",484,100,400,60,"1",0,3,30,208,"2013-09-19","2018-10-15",90,9,9,9,9,10,9,"1","0","strict_14_with_grace_period","1",3.33,1,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1",155.11232,1671645.47264,3000
